onset	duration	trial_type	sex	ethnicity	ADFES_id
5.0002	2.0	pride	female	NorthEuropean	F01
12.0012	2.0	pride	female	NorthEuropean	F01
19.0022	2.0	pride	female	NorthEuropean	F01
26.0092	2.0	pride	female	Mediterranean	F06
33.0102	2.0	anger	female	NorthEuropean	F04
40.0112	2.0	joy	female	Mediterranean	F06
47.0122	2.0	anger	female	NorthEuropean	F02
54.0132	2.0	contempt	female	Mediterranean	F06
61.0142	2.0	joy	female	NorthEuropean	F04
68.0152	2.0	neutral	female	NorthEuropean	F02
75.0162	2.0	contempt	female	NorthEuropean	F04
82.0172	2.0	neutral	female	NorthEuropean	F04
89.0182	2.0	pride	female	NorthEuropean	F02
96.0192	2.0	joy	female	NorthEuropean	F02
103.0202	2.0	neutral	female	Mediterranean	F06
110.0212	2.0	contempt	female	NorthEuropean	F01
117.0222	2.0	joy	female	NorthEuropean	F03
124.0232	2.0	pride	female	Mediterranean	F09
131.0242	2.0	joy	female	Mediterranean	F09
138.0252	2.0	contempt	female	Mediterranean	F09
145.0262	2.0	anger	female	NorthEuropean	F03
152.0272	2.0	neutral	female	NorthEuropean	F01
159.0282	2.0	contempt	female	NorthEuropean	F03
166.0292	2.0	anger	female	Mediterranean	F06
173.0302	2.0	anger	female	NorthEuropean	F01
180.0312	2.0	contempt	female	NorthEuropean	F02
187.0322	2.0	pride	female	NorthEuropean	F01
194.0332	2.0	joy	female	NorthEuropean	F01
201.0342	2.0	pride	female	NorthEuropean	F04
208.0352	2.0	neutral	female	Mediterranean	F09
215.0362	2.0	anger	female	Mediterranean	F09
222.0372	2.0	pride	female	NorthEuropean	F03
229.0382	2.0	neutral	female	NorthEuropean	F03
