onset	duration	trial_type	sex	ethnicity	ADFES_id
5.0011	2.0	neutral	female	NorthEuropean	F01
12.0021	2.0	neutral	female	NorthEuropean	F01
19.0031	2.0	neutral	female	NorthEuropean	F01
26.0071	2.0	neutral	female	Mediterranean	F06
33.0081	2.0	anger	female	Mediterranean	F09
40.0091	2.0	joy	female	NorthEuropean	F01
47.0101	2.0	pride	female	NorthEuropean	F01
54.0111	2.0	neutral	female	NorthEuropean	F03
61.0121	2.0	contempt	female	Mediterranean	F09
68.0131	2.0	neutral	female	NorthEuropean	F02
75.0141	2.0	anger	female	NorthEuropean	F01
82.0151	2.0	contempt	female	NorthEuropean	F02
89.0161	2.0	pride	female	NorthEuropean	F03
96.0171	2.0	neutral	female	NorthEuropean	F01
103.0181	2.0	pride	female	NorthEuropean	F02
110.0191	2.0	joy	female	NorthEuropean	F02
117.0201	2.0	neutral	female	NorthEuropean	F04
124.0211	2.0	pride	female	NorthEuropean	F04
131.0221	2.0	contempt	female	NorthEuropean	F01
138.0231	2.0	contempt	female	NorthEuropean	F04
145.0241	2.0	pride	female	Mediterranean	F06
152.0251	2.0	joy	female	NorthEuropean	F04
159.0261	2.0	anger	female	NorthEuropean	F02
166.0271	2.0	anger	female	NorthEuropean	F03
173.0281	2.0	contempt	female	Mediterranean	F06
180.0291	2.0	pride	female	Mediterranean	F09
187.0301	2.0	anger	female	NorthEuropean	F04
194.0311	2.0	joy	female	Mediterranean	F06
201.0321	2.0	contempt	female	NorthEuropean	F03
208.0331	2.0	anger	female	Mediterranean	F06
215.0341	2.0	joy	female	Mediterranean	F09
222.0351	2.0	joy	female	NorthEuropean	F03
229.0361	2.0	neutral	female	Mediterranean	F09
