onset	duration	trial_type	sex	ethnicity	ADFES_id
5.0003	2.0	neutral	female	NorthEuropean	F01
12.0013	2.0	neutral	female	NorthEuropean	F01
19.0023	2.0	neutral	female	NorthEuropean	F01
26.0143	2.0	neutral	female	NorthEuropean	F01
33.0153	2.0	neutral	female	NorthEuropean	F02
40.0163	2.0	contempt	female	NorthEuropean	F02
47.0173	2.0	neutral	female	NorthEuropean	F04
54.0183	2.0	joy	female	NorthEuropean	F04
61.0193	2.0	anger	female	NorthEuropean	F04
68.0203	2.0	contempt	female	Mediterranean	F09
75.0213	2.0	contempt	female	NorthEuropean	F01
82.0223	2.0	joy	female	NorthEuropean	F02
89.0233	2.0	neutral	female	Mediterranean	F09
96.0243	2.0	anger	female	Mediterranean	F09
103.0253	2.0	contempt	female	NorthEuropean	F03
110.0263	2.0	neutral	female	Mediterranean	F06
117.0273	2.0	pride	female	Mediterranean	F09
124.0283	2.0	neutral	female	NorthEuropean	F03
131.0293	2.0	anger	female	NorthEuropean	F01
138.0303	2.0	contempt	female	NorthEuropean	F04
145.0313	2.0	pride	female	NorthEuropean	F01
152.0323	2.0	joy	female	NorthEuropean	F01
159.0333	2.0	pride	female	Mediterranean	F06
166.0343	2.0	joy	female	Mediterranean	F06
173.0353	2.0	anger	female	NorthEuropean	F02
180.0363	2.0	anger	female	NorthEuropean	F03
187.0373	2.0	joy	female	Mediterranean	F09
194.0383	2.0	contempt	female	Mediterranean	F06
201.0393	2.0	anger	female	Mediterranean	F06
208.0403	2.0	pride	female	NorthEuropean	F04
215.0413	2.0	joy	female	NorthEuropean	F03
222.0423	2.0	pride	female	NorthEuropean	F02
229.0433	2.0	pride	female	NorthEuropean	F03
