onset	duration	trial_type	sex	ethnicity	ADFES_id
5.0003	2.0	pride	female	NorthEuropean	F01
12.0013	2.0	pride	female	NorthEuropean	F01
19.0023	2.0	pride	female	NorthEuropean	F01
26.0083	2.0	pride	female	Mediterranean	F09
33.0093	2.0	anger	female	Mediterranean	F06
40.0103	2.0	joy	female	Mediterranean	F09
47.0113	2.0	neutral	female	NorthEuropean	F04
54.0123	2.0	anger	female	NorthEuropean	F02
61.0133	2.0	pride	female	Mediterranean	F06
68.0143	2.0	pride	female	NorthEuropean	F04
75.0153	2.0	pride	female	NorthEuropean	F02
82.0163	2.0	contempt	female	NorthEuropean	F04
89.0173	2.0	pride	female	NorthEuropean	F01
96.0183	2.0	joy	female	NorthEuropean	F02
103.0193	2.0	contempt	female	Mediterranean	F06
110.0203	2.0	joy	female	NorthEuropean	F03
117.0213	2.0	contempt	female	NorthEuropean	F03
124.0223	2.0	neutral	female	Mediterranean	F06
131.0233	2.0	joy	female	NorthEuropean	F04
138.0243	2.0	neutral	female	NorthEuropean	F01
145.0253	2.0	neutral	female	Mediterranean	F09
152.0263	2.0	neutral	female	NorthEuropean	F03
159.0273	2.0	anger	female	NorthEuropean	F03
166.0283	2.0	anger	female	Mediterranean	F09
173.0293	2.0	contempt	female	Mediterranean	F09
180.0303	2.0	anger	female	NorthEuropean	F01
187.0313	2.0	anger	female	NorthEuropean	F04
194.0323	2.0	contempt	female	NorthEuropean	F01
201.0333	2.0	pride	female	NorthEuropean	F03
208.0343	2.0	joy	female	NorthEuropean	F01
215.0353	2.0	neutral	female	NorthEuropean	F02
222.0363	2.0	joy	female	Mediterranean	F06
229.0373	2.0	contempt	female	NorthEuropean	F02
