onset	duration	trial_type	sex	ethnicity	ADFES_id
5.0006	2.0	neutral	female	NorthEuropean	F01
12.0016	2.0	neutral	female	NorthEuropean	F01
19.0026	2.0	neutral	female	NorthEuropean	F01
26.0096	2.0	anger	female	Mediterranean	F09
33.0106	2.0	neutral	female	NorthEuropean	F01
40.0116	2.0	pride	female	NorthEuropean	F02
47.0126	2.0	joy	female	Mediterranean	F06
54.0136	2.0	anger	female	NorthEuropean	F02
61.0146	2.0	neutral	female	NorthEuropean	F03
68.0156	2.0	anger	female	Mediterranean	F06
75.0166	2.0	contempt	female	NorthEuropean	F03
82.0176	2.0	neutral	female	Mediterranean	F09
89.0186	2.0	pride	female	NorthEuropean	F01
96.0196	2.0	joy	female	NorthEuropean	F02
103.0206	2.0	joy	female	Mediterranean	F09
110.0216	2.0	contempt	female	Mediterranean	F06
117.0226	2.0	contempt	female	NorthEuropean	F04
124.0236	2.0	neutral	female	NorthEuropean	F02
131.0246	2.0	joy	female	NorthEuropean	F03
138.0256	2.0	pride	female	Mediterranean	F06
145.0266	2.0	neutral	female	Mediterranean	F06
152.0276	2.0	pride	female	NorthEuropean	F04
159.0286	2.0	joy	female	NorthEuropean	F04
166.0296	2.0	pride	female	NorthEuropean	F03
173.0306	2.0	anger	female	NorthEuropean	F04
180.0316	2.0	joy	female	NorthEuropean	F01
187.0326	2.0	contempt	female	NorthEuropean	F02
194.0336	2.0	anger	female	NorthEuropean	F01
201.0346	2.0	neutral	female	NorthEuropean	F04
208.0356	2.0	contempt	female	Mediterranean	F09
215.0366	2.0	contempt	female	NorthEuropean	F01
222.0376	2.0	anger	female	NorthEuropean	F03
229.0386	2.0	pride	female	Mediterranean	F09
