onset	duration	trial_type	sex	ethnicity	ADFES_id
5.0004	2.0	anger	female	NorthEuropean	F01
12.0014	2.0	anger	female	NorthEuropean	F01
19.0024	2.0	anger	female	NorthEuropean	F01
26.0084	2.0	neutral	female	Mediterranean	F06
33.0094	2.0	anger	female	NorthEuropean	F02
40.0104	2.0	pride	female	NorthEuropean	F04
47.0114	2.0	neutral	female	NorthEuropean	F03
54.0124	2.0	neutral	female	NorthEuropean	F04
61.0134	2.0	joy	female	Mediterranean	F06
68.0144	2.0	contempt	female	Mediterranean	F06
75.0154	2.0	contempt	female	NorthEuropean	F01
82.0164	2.0	pride	female	NorthEuropean	F02
89.0174	2.0	anger	female	NorthEuropean	F01
96.0184	2.0	pride	female	NorthEuropean	F01
103.0194	2.0	neutral	female	NorthEuropean	F01
110.0204	2.0	joy	female	NorthEuropean	F02
117.0214	2.0	contempt	female	NorthEuropean	F04
124.0224	2.0	pride	female	Mediterranean	F09
131.0234	2.0	joy	female	Mediterranean	F09
138.0244	2.0	contempt	female	Mediterranean	F09
145.0254	2.0	contempt	female	NorthEuropean	F03
152.0264	2.0	pride	female	Mediterranean	F06
159.0274	2.0	joy	female	NorthEuropean	F03
166.0284	2.0	anger	female	NorthEuropean	F03
173.0294	2.0	joy	female	NorthEuropean	F01
180.0304	2.0	anger	female	Mediterranean	F06
187.0314	2.0	pride	female	NorthEuropean	F03
194.0324	2.0	neutral	female	NorthEuropean	F02
201.0334	2.0	anger	female	Mediterranean	F09
208.0344	2.0	neutral	female	Mediterranean	F09
215.0354	2.0	joy	female	NorthEuropean	F04
222.0364	2.0	contempt	female	NorthEuropean	F02
229.0374	2.0	anger	female	NorthEuropean	F04
