onset	duration	trial_type	sex	ethnicity	ADFES_id
5.0001	2.0	contempt	female	NorthEuropean	F01
12.0011	2.0	contempt	female	NorthEuropean	F01
19.0021	2.0	contempt	female	NorthEuropean	F01
26.0061	2.0	pride	female	Mediterranean	F06
33.0071	2.0	pride	female	Mediterranean	F09
40.0081	2.0	anger	female	Mediterranean	F09
47.0091	2.0	joy	female	NorthEuropean	F01
54.0101	2.0	contempt	female	NorthEuropean	F04
61.0111	2.0	anger	female	Mediterranean	F06
68.0121	2.0	neutral	female	NorthEuropean	F01
75.0131	2.0	joy	female	Mediterranean	F06
82.0141	2.0	pride	female	NorthEuropean	F03
89.0151	2.0	pride	female	NorthEuropean	F02
96.0161	2.0	neutral	female	NorthEuropean	F04
103.0171	2.0	anger	female	NorthEuropean	F02
110.0181	2.0	joy	female	NorthEuropean	F04
117.0191	2.0	contempt	female	NorthEuropean	F01
124.0201	2.0	joy	female	Mediterranean	F09
131.0211	2.0	joy	female	NorthEuropean	F03
138.0221	2.0	pride	female	NorthEuropean	F01
145.0231	2.0	neutral	female	Mediterranean	F09
152.0241	2.0	contempt	female	NorthEuropean	F02
159.0251	2.0	joy	female	NorthEuropean	F02
166.0261	2.0	contempt	female	Mediterranean	F06
173.0271	2.0	contempt	female	NorthEuropean	F03
180.0281	2.0	anger	female	NorthEuropean	F04
187.0291	2.0	neutral	female	Mediterranean	F06
194.0301	2.0	pride	female	NorthEuropean	F04
201.0311	2.0	neutral	female	NorthEuropean	F02
208.0321	2.0	anger	female	NorthEuropean	F03
215.0331	2.0	neutral	female	NorthEuropean	F03
222.0341	2.0	anger	female	NorthEuropean	F01
229.0351	2.0	contempt	female	Mediterranean	F09
