onset	duration	trial_type	sex	ethnicity	ADFES_id
5.0001	2.0	joy	female	NorthEuropean	F01
12.0011	2.0	joy	female	NorthEuropean	F01
19.0021	2.0	joy	female	NorthEuropean	F01
26.0131	2.0	joy	female	NorthEuropean	F02
33.0141	2.0	neutral	female	NorthEuropean	F04
40.0151	2.0	joy	female	NorthEuropean	F03
47.0161	2.0	neutral	female	Mediterranean	F06
54.0171	2.0	anger	female	NorthEuropean	F01
61.0181	2.0	anger	female	NorthEuropean	F02
68.0191	2.0	pride	female	NorthEuropean	F02
75.0201	2.0	anger	female	Mediterranean	F06
82.0211	2.0	contempt	female	NorthEuropean	F04
89.0221	2.0	neutral	female	Mediterranean	F09
96.0231	2.0	pride	female	Mediterranean	F09
103.0241	2.0	contempt	female	NorthEuropean	F02
110.0251	2.0	neutral	female	NorthEuropean	F01
117.0261	2.0	neutral	female	NorthEuropean	F02
124.0271	2.0	contempt	female	NorthEuropean	F03
131.0281	2.0	joy	female	NorthEuropean	F01
138.0291	2.0	anger	female	NorthEuropean	F04
145.0301	2.0	contempt	female	NorthEuropean	F01
152.0311	2.0	pride	female	NorthEuropean	F04
159.0321	2.0	contempt	female	Mediterranean	F06
166.0331	2.0	joy	female	NorthEuropean	F04
173.0341	2.0	pride	female	Mediterranean	F06
180.0351	2.0	joy	female	Mediterranean	F09
187.0361	2.0	contempt	female	Mediterranean	F09
194.0371	2.0	pride	female	NorthEuropean	F03
201.0381	2.0	joy	female	Mediterranean	F06
208.0391	2.0	neutral	female	NorthEuropean	F03
215.0401	2.0	anger	female	NorthEuropean	F03
222.0411	2.0	anger	female	Mediterranean	F09
229.0421	2.0	pride	female	NorthEuropean	F01
