onset	duration	trial_type	sex	ethnicity	ADFES_id
5.0007	2.0	joy	female	NorthEuropean	F01
12.0017	2.0	joy	female	NorthEuropean	F01
19.0027	2.0	joy	female	NorthEuropean	F01
26.0067	2.0	pride	female	NorthEuropean	F02
33.0077	2.0	joy	female	NorthEuropean	F03
40.0087	2.0	anger	female	NorthEuropean	F04
47.0097	2.0	contempt	female	Mediterranean	F06
54.0107	2.0	neutral	female	NorthEuropean	F01
61.0117	2.0	anger	female	NorthEuropean	F02
68.0127	2.0	pride	female	NorthEuropean	F01
75.0137	2.0	joy	female	NorthEuropean	F02
82.0147	2.0	contempt	female	NorthEuropean	F01
89.0157	2.0	neutral	female	Mediterranean	F06
96.0167	2.0	pride	female	NorthEuropean	F04
103.0177	2.0	neutral	female	NorthEuropean	F02
110.0187	2.0	joy	female	Mediterranean	F06
117.0197	2.0	pride	female	NorthEuropean	F03
124.0207	2.0	anger	female	Mediterranean	F06
131.0217	2.0	joy	female	NorthEuropean	F01
138.0227	2.0	contempt	female	Mediterranean	F09
145.0237	2.0	neutral	female	NorthEuropean	F04
152.0247	2.0	neutral	female	Mediterranean	F09
159.0257	2.0	pride	female	Mediterranean	F09
166.0267	2.0	joy	female	NorthEuropean	F04
173.0277	2.0	contempt	female	NorthEuropean	F03
180.0287	2.0	neutral	female	NorthEuropean	F03
187.0297	2.0	pride	female	Mediterranean	F06
194.0307	2.0	anger	female	NorthEuropean	F01
201.0317	2.0	joy	female	Mediterranean	F09
208.0327	2.0	contempt	female	NorthEuropean	F04
215.0337	2.0	contempt	female	NorthEuropean	F02
222.0347	2.0	anger	female	Mediterranean	F09
229.0357	2.0	anger	female	NorthEuropean	F03
