onset	duration	trial_type	sex	ethnicity	ADFES_id
5.0002	2.0	pride	female	NorthEuropean	F01
12.0012	2.0	pride	female	NorthEuropean	F01
19.0022	2.0	pride	female	NorthEuropean	F01
26.0112	2.0	neutral	female	Mediterranean	F09
33.0122	2.0	neutral	female	NorthEuropean	F02
40.0132	2.0	neutral	female	Mediterranean	F06
47.0142	2.0	joy	female	NorthEuropean	F02
54.0152	2.0	anger	female	NorthEuropean	F01
61.0162	2.0	contempt	female	NorthEuropean	F02
68.0172	2.0	joy	female	NorthEuropean	F01
75.0182	2.0	joy	female	NorthEuropean	F04
82.0192	2.0	joy	female	NorthEuropean	F03
89.0202	2.0	pride	female	NorthEuropean	F02
96.0212	2.0	anger	female	NorthEuropean	F02
103.0222	2.0	pride	female	Mediterranean	F09
110.0232	2.0	anger	female	NorthEuropean	F03
117.0242	2.0	pride	female	Mediterranean	F06
124.0252	2.0	pride	female	NorthEuropean	F01
131.0262	2.0	neutral	female	NorthEuropean	F01
138.0272	2.0	contempt	female	Mediterranean	F09
145.0282	2.0	neutral	female	NorthEuropean	F03
152.0292	2.0	contempt	female	NorthEuropean	F01
159.0302	2.0	joy	female	Mediterranean	F06
166.0312	2.0	contempt	female	Mediterranean	F06
173.0322	2.0	anger	female	NorthEuropean	F04
180.0332	2.0	contempt	female	NorthEuropean	F04
187.0342	2.0	anger	female	Mediterranean	F06
194.0352	2.0	anger	female	Mediterranean	F09
201.0362	2.0	contempt	female	NorthEuropean	F03
208.0372	2.0	pride	female	NorthEuropean	F04
215.0382	2.0	neutral	female	NorthEuropean	F04
222.0392	2.0	pride	female	NorthEuropean	F03
229.0402	2.0	joy	female	Mediterranean	F09
