onset	duration	trial_type	sex	ethnicity	ADFES_id
5.0001	2.0	joy	female	NorthEuropean	F01
12.0011	2.0	joy	female	NorthEuropean	F01
19.0021	2.0	joy	female	NorthEuropean	F01
26.0121	2.0	pride	female	NorthEuropean	F02
33.0131	2.0	neutral	female	NorthEuropean	F04
40.0141	2.0	anger	female	NorthEuropean	F02
47.0151	2.0	anger	female	NorthEuropean	F01
54.0161	2.0	pride	female	NorthEuropean	F04
61.0171	2.0	pride	female	Mediterranean	F06
68.0181	2.0	joy	female	NorthEuropean	F01
75.0191	2.0	contempt	female	Mediterranean	F09
82.0201	2.0	neutral	female	Mediterranean	F06
89.0211	2.0	contempt	female	NorthEuropean	F01
96.0221	2.0	contempt	female	NorthEuropean	F04
103.0231	2.0	neutral	female	NorthEuropean	F02
110.0241	2.0	neutral	female	NorthEuropean	F03
117.0251	2.0	contempt	female	NorthEuropean	F02
124.0261	2.0	neutral	female	NorthEuropean	F01
131.0271	2.0	pride	female	NorthEuropean	F01
138.0281	2.0	neutral	female	Mediterranean	F09
145.0291	2.0	anger	female	NorthEuropean	F03
152.0301	2.0	anger	female	Mediterranean	F09
159.0311	2.0	joy	female	NorthEuropean	F02
166.0321	2.0	pride	female	Mediterranean	F09
173.0331	2.0	contempt	female	Mediterranean	F06
180.0341	2.0	contempt	female	NorthEuropean	F03
187.0351	2.0	joy	female	NorthEuropean	F04
194.0361	2.0	pride	female	NorthEuropean	F03
201.0371	2.0	joy	female	Mediterranean	F09
208.0381	2.0	anger	female	NorthEuropean	F04
215.0391	2.0	joy	female	NorthEuropean	F03
222.0401	2.0	anger	female	Mediterranean	F06
229.0411	2.0	joy	female	Mediterranean	F06
