onset	duration	trial_type	sex	ethnicity	ADFES_id
5.001	2.0	joy	female	NorthEuropean	F01
12.002	2.0	joy	female	NorthEuropean	F01
19.003	2.0	joy	female	NorthEuropean	F01
26.013	2.0	anger	female	Mediterranean	F09
33.014	2.0	joy	female	NorthEuropean	F04
40.015	2.0	contempt	female	Mediterranean	F06
47.016	2.0	pride	female	NorthEuropean	F03
54.017	2.0	contempt	female	NorthEuropean	F04
61.018	2.0	contempt	female	NorthEuropean	F02
68.019	2.0	neutral	female	NorthEuropean	F02
75.02	2.0	anger	female	NorthEuropean	F01
82.021	2.0	joy	female	NorthEuropean	F01
89.022	2.0	pride	female	NorthEuropean	F02
96.023	2.0	contempt	female	NorthEuropean	F03
103.024	2.0	pride	female	NorthEuropean	F01
110.025	2.0	joy	female	Mediterranean	F06
117.026	2.0	pride	female	NorthEuropean	F04
124.027	2.0	pride	female	Mediterranean	F06
131.028	2.0	joy	female	NorthEuropean	F02
138.029	2.0	neutral	female	NorthEuropean	F03
145.03	2.0	anger	female	Mediterranean	F06
152.031	2.0	anger	female	NorthEuropean	F04
159.032	2.0	contempt	female	Mediterranean	F09
166.033	2.0	joy	female	Mediterranean	F09
173.034	2.0	neutral	female	Mediterranean	F09
180.035	2.0	anger	female	NorthEuropean	F03
187.036	2.0	anger	female	NorthEuropean	F02
194.037	2.0	joy	female	NorthEuropean	F03
201.038	2.0	neutral	female	NorthEuropean	F04
208.039	2.0	pride	female	Mediterranean	F09
215.04	2.0	neutral	female	Mediterranean	F06
222.041	2.0	neutral	female	NorthEuropean	F01
229.042	2.0	contempt	female	NorthEuropean	F01
