onset	duration	trial_type	sex	ethnicity	ADFES_id
5.0004	2.0	joy	female	NorthEuropean	F01
12.0014	2.0	joy	female	NorthEuropean	F01
19.0024	2.0	joy	female	NorthEuropean	F01
26.0064	2.0	contempt	female	NorthEuropean	F01
33.0074	2.0	pride	female	NorthEuropean	F01
40.0084	2.0	joy	female	NorthEuropean	F04
47.0094	2.0	neutral	female	Mediterranean	F06
54.0104	2.0	anger	female	NorthEuropean	F01
61.0114	2.0	neutral	female	NorthEuropean	F03
68.0124	2.0	joy	female	NorthEuropean	F01
75.0134	2.0	anger	female	NorthEuropean	F03
82.0144	2.0	anger	female	NorthEuropean	F04
89.0154	2.0	neutral	female	NorthEuropean	F01
96.0164	2.0	joy	female	NorthEuropean	F02
103.0174	2.0	pride	female	NorthEuropean	F04
110.0184	2.0	contempt	female	NorthEuropean	F02
117.0194	2.0	anger	female	Mediterranean	F09
124.0204	2.0	pride	female	Mediterranean	F06
131.0214	2.0	contempt	female	Mediterranean	F09
138.0224	2.0	neutral	female	NorthEuropean	F04
145.0234	2.0	anger	female	Mediterranean	F06
152.0244	2.0	contempt	female	NorthEuropean	F03
159.0254	2.0	pride	female	NorthEuropean	F03
166.0264	2.0	pride	female	Mediterranean	F09
173.0274	2.0	joy	female	Mediterranean	F06
180.0284	2.0	neutral	female	NorthEuropean	F02
187.0294	2.0	neutral	female	Mediterranean	F09
194.0304	2.0	pride	female	NorthEuropean	F02
201.0314	2.0	joy	female	Mediterranean	F09
208.0324	2.0	anger	female	NorthEuropean	F02
215.0334	2.0	joy	female	NorthEuropean	F03
222.0344	2.0	contempt	female	NorthEuropean	F04
229.0354	2.0	contempt	female	Mediterranean	F06
