onset	duration	trial_type	sex	ethnicity	ADFES_id
5.0002	2.0	anger	female	NorthEuropean	F01
12.0012	2.0	anger	female	NorthEuropean	F01
19.0022	2.0	anger	female	NorthEuropean	F01
26.0132	2.0	anger	female	NorthEuropean	F02
33.0142	2.0	anger	female	NorthEuropean	F03
40.0152	2.0	pride	female	NorthEuropean	F04
47.0162	2.0	pride	female	Mediterranean	F06
54.0172	2.0	joy	female	Mediterranean	F06
61.0182	2.0	contempt	female	NorthEuropean	F01
68.0192	2.0	contempt	female	Mediterranean	F09
75.0202	2.0	anger	female	NorthEuropean	F01
82.0212	2.0	pride	female	NorthEuropean	F03
89.0222	2.0	joy	female	NorthEuropean	F03
96.0232	2.0	anger	female	Mediterranean	F09
103.0242	2.0	joy	female	NorthEuropean	F01
110.0252	2.0	neutral	female	Mediterranean	F09
117.0262	2.0	contempt	female	Mediterranean	F06
124.0272	2.0	joy	female	NorthEuropean	F02
131.0282	2.0	joy	female	Mediterranean	F09
138.0292	2.0	pride	female	Mediterranean	F09
145.0302	2.0	contempt	female	NorthEuropean	F02
152.0312	2.0	contempt	female	NorthEuropean	F04
159.0322	2.0	contempt	female	NorthEuropean	F03
166.0332	2.0	joy	female	NorthEuropean	F04
173.0342	2.0	neutral	female	NorthEuropean	F03
180.0352	2.0	pride	female	NorthEuropean	F02
187.0362	2.0	anger	female	NorthEuropean	F04
194.0372	2.0	neutral	female	NorthEuropean	F01
201.0382	2.0	neutral	female	Mediterranean	F06
208.0392	2.0	anger	female	Mediterranean	F06
215.0402	2.0	pride	female	NorthEuropean	F01
222.0412	2.0	neutral	female	NorthEuropean	F02
229.0422	2.0	neutral	female	NorthEuropean	F04
