onset	duration	trial_type	sex	ethnicity	ADFES_id
5.0005	2.0	neutral	female	NorthEuropean	F01
12.0015	2.0	neutral	female	NorthEuropean	F01
19.0025	2.0	neutral	female	NorthEuropean	F01
26.0095	2.0	joy	female	NorthEuropean	F02
33.0105	2.0	anger	female	NorthEuropean	F04
40.0115	2.0	pride	female	Mediterranean	F06
47.0125	2.0	contempt	female	NorthEuropean	F02
54.0135	2.0	pride	female	NorthEuropean	F01
61.0145	2.0	joy	female	Mediterranean	F06
68.0155	2.0	neutral	female	NorthEuropean	F02
75.0165	2.0	contempt	female	NorthEuropean	F03
82.0175	2.0	anger	female	NorthEuropean	F01
89.0185	2.0	neutral	female	NorthEuropean	F03
96.0195	2.0	neutral	female	NorthEuropean	F04
103.0205	2.0	joy	female	NorthEuropean	F03
110.0215	2.0	anger	female	NorthEuropean	F02
117.0225	2.0	neutral	female	NorthEuropean	F01
124.0235	2.0	pride	female	NorthEuropean	F04
131.0245	2.0	contempt	female	Mediterranean	F09
138.0255	2.0	joy	female	NorthEuropean	F04
145.0265	2.0	pride	female	NorthEuropean	F02
152.0275	2.0	neutral	female	Mediterranean	F09
159.0285	2.0	contempt	female	NorthEuropean	F04
166.0295	2.0	contempt	female	Mediterranean	F06
173.0305	2.0	contempt	female	NorthEuropean	F01
180.0315	2.0	joy	female	Mediterranean	F09
187.0325	2.0	joy	female	NorthEuropean	F01
194.0335	2.0	anger	female	NorthEuropean	F03
201.0345	2.0	pride	female	NorthEuropean	F03
208.0355	2.0	pride	female	Mediterranean	F09
215.0365	2.0	anger	female	Mediterranean	F06
222.0375	2.0	neutral	female	Mediterranean	F06
229.0385	2.0	anger	female	Mediterranean	F09
