onset	duration	trial_type	sex	ethnicity	ADFES_id
5.0002	2.0	pride	female	NorthEuropean	F01
12.0012	2.0	pride	female	NorthEuropean	F01
19.0022	2.0	pride	female	NorthEuropean	F01
26.0102	2.0	anger	female	Mediterranean	F09
33.0112	2.0	contempt	female	Mediterranean	F06
40.0122	2.0	neutral	female	NorthEuropean	F04
47.0132	2.0	neutral	female	Mediterranean	F06
54.0142	2.0	anger	female	NorthEuropean	F03
61.0152	2.0	anger	female	NorthEuropean	F02
68.0162	2.0	anger	female	Mediterranean	F06
75.0172	2.0	neutral	female	NorthEuropean	F02
82.0182	2.0	pride	female	NorthEuropean	F02
89.0192	2.0	joy	female	NorthEuropean	F01
96.0202	2.0	anger	female	NorthEuropean	F01
103.0212	2.0	neutral	female	NorthEuropean	F03
110.0222	2.0	pride	female	Mediterranean	F06
117.0232	2.0	neutral	female	Mediterranean	F09
124.0242	2.0	anger	female	NorthEuropean	F04
131.0252	2.0	contempt	female	NorthEuropean	F01
138.0262	2.0	contempt	female	NorthEuropean	F02
145.0272	2.0	contempt	female	Mediterranean	F09
152.0282	2.0	pride	female	NorthEuropean	F01
159.0292	2.0	contempt	female	NorthEuropean	F03
166.0302	2.0	joy	female	NorthEuropean	F04
173.0312	2.0	joy	female	Mediterranean	F09
180.0322	2.0	joy	female	NorthEuropean	F03
187.0332	2.0	joy	female	NorthEuropean	F02
194.0342	2.0	pride	female	NorthEuropean	F04
201.0352	2.0	pride	female	NorthEuropean	F03
208.0362	2.0	pride	female	Mediterranean	F09
215.0372	2.0	contempt	female	NorthEuropean	F04
222.0382	2.0	neutral	female	NorthEuropean	F01
229.0392	2.0	joy	female	Mediterranean	F06
