onset	duration	trial_type	sex	ethnicity	ADFES_id
5.0011	2.0	anger	female	NorthEuropean	F01
12.0021	2.0	anger	female	NorthEuropean	F01
19.0031	2.0	anger	female	NorthEuropean	F01
26.0121	2.0	contempt	female	NorthEuropean	F01
33.0131	2.0	contempt	female	NorthEuropean	F03
40.0141	2.0	anger	female	NorthEuropean	F01
47.0151	2.0	joy	female	NorthEuropean	F03
54.0161	2.0	joy	female	NorthEuropean	F04
61.0171	2.0	contempt	female	NorthEuropean	F02
68.0181	2.0	neutral	female	NorthEuropean	F01
75.0191	2.0	contempt	female	Mediterranean	F09
82.0201	2.0	anger	female	NorthEuropean	F02
89.0211	2.0	joy	female	Mediterranean	F06
96.0221	2.0	neutral	female	NorthEuropean	F03
103.0231	2.0	pride	female	Mediterranean	F06
110.0241	2.0	neutral	female	Mediterranean	F09
117.0251	2.0	joy	female	NorthEuropean	F02
124.0261	2.0	pride	female	NorthEuropean	F02
131.0271	2.0	contempt	female	Mediterranean	F06
138.0281	2.0	contempt	female	NorthEuropean	F04
145.0291	2.0	pride	female	NorthEuropean	F04
152.0301	2.0	joy	female	NorthEuropean	F01
159.0311	2.0	anger	female	NorthEuropean	F04
166.0321	2.0	neutral	female	NorthEuropean	F04
173.0331	2.0	anger	female	Mediterranean	F09
180.0341	2.0	joy	female	Mediterranean	F09
187.0351	2.0	neutral	female	NorthEuropean	F02
194.0361	2.0	pride	female	Mediterranean	F09
201.0371	2.0	pride	female	NorthEuropean	F03
208.0381	2.0	neutral	female	Mediterranean	F06
215.0391	2.0	anger	female	Mediterranean	F06
222.0401	2.0	anger	female	NorthEuropean	F03
229.0411	2.0	pride	female	NorthEuropean	F01
