onset	duration	trial_type	sex	ethnicity	ADFES_id
5.0004	2.0	pride	female	NorthEuropean	F01
12.0014	2.0	pride	female	NorthEuropean	F01
19.0024	2.0	pride	female	NorthEuropean	F01
26.0124	2.0	neutral	female	NorthEuropean	F03
33.0134	2.0	joy	female	NorthEuropean	F04
40.0144	2.0	contempt	female	Mediterranean	F06
47.0154	2.0	neutral	female	NorthEuropean	F01
54.0164	2.0	anger	female	Mediterranean	F06
61.0174	2.0	neutral	female	NorthEuropean	F04
68.0184	2.0	anger	female	Mediterranean	F09
75.0194	2.0	neutral	female	NorthEuropean	F02
82.0204	2.0	contempt	female	NorthEuropean	F04
89.0214	2.0	contempt	female	Mediterranean	F09
96.0224	2.0	joy	female	NorthEuropean	F01
103.0234	2.0	contempt	female	NorthEuropean	F03
110.0244	2.0	contempt	female	NorthEuropean	F02
117.0254	2.0	joy	female	NorthEuropean	F03
124.0264	2.0	joy	female	Mediterranean	F09
131.0274	2.0	pride	female	NorthEuropean	F01
138.0284	2.0	neutral	female	Mediterranean	F09
145.0294	2.0	anger	female	NorthEuropean	F01
152.0304	2.0	neutral	female	Mediterranean	F06
159.0314	2.0	contempt	female	NorthEuropean	F01
166.0324	2.0	joy	female	Mediterranean	F06
173.0334	2.0	anger	female	NorthEuropean	F04
180.0344	2.0	pride	female	NorthEuropean	F04
187.0354	2.0	pride	female	Mediterranean	F06
194.0364	2.0	anger	female	NorthEuropean	F02
201.0374	2.0	pride	female	Mediterranean	F09
208.0384	2.0	anger	female	NorthEuropean	F03
215.0394	2.0	joy	female	NorthEuropean	F02
222.0404	2.0	pride	female	NorthEuropean	F02
229.0414	2.0	pride	female	NorthEuropean	F03
