onset	duration	trial_type	sex	ethnicity	ADFES_id
5.0004	2.0	joy	female	NorthEuropean	F01
12.0014	2.0	joy	female	NorthEuropean	F01
19.0024	2.0	joy	female	NorthEuropean	F01
26.0064	2.0	pride	female	Mediterranean	F06
33.0074	2.0	pride	female	NorthEuropean	F01
40.0084	2.0	contempt	female	NorthEuropean	F02
47.0094	2.0	joy	female	NorthEuropean	F02
54.0104	2.0	contempt	female	NorthEuropean	F01
61.0114	2.0	anger	female	Mediterranean	F09
68.0124	2.0	neutral	female	NorthEuropean	F02
75.0134	2.0	anger	female	NorthEuropean	F01
82.0144	2.0	contempt	female	Mediterranean	F09
89.0154	2.0	joy	female	NorthEuropean	F03
96.0164	2.0	contempt	female	Mediterranean	F06
103.0174	2.0	neutral	female	NorthEuropean	F04
110.0184	2.0	neutral	female	Mediterranean	F09
117.0194	2.0	joy	female	Mediterranean	F06
124.0204	2.0	neutral	female	NorthEuropean	F01
131.0214	2.0	neutral	female	NorthEuropean	F03
138.0224	2.0	anger	female	NorthEuropean	F03
145.0234	2.0	joy	female	NorthEuropean	F01
152.0244	2.0	anger	female	Mediterranean	F06
159.0254	2.0	contempt	female	NorthEuropean	F03
166.0264	2.0	joy	female	Mediterranean	F09
173.0274	2.0	pride	female	NorthEuropean	F02
180.0284	2.0	anger	female	NorthEuropean	F04
187.0294	2.0	neutral	female	Mediterranean	F06
194.0304	2.0	contempt	female	NorthEuropean	F04
201.0314	2.0	anger	female	NorthEuropean	F02
208.0324	2.0	pride	female	Mediterranean	F09
215.0334	2.0	joy	female	NorthEuropean	F04
222.0344	2.0	pride	female	NorthEuropean	F03
229.0354	2.0	pride	female	NorthEuropean	F04
