onset	duration	trial_type	sex	ethnicity	ADFES_id
5.0007	2.0	anger	female	NorthEuropean	F01
12.0017	2.0	anger	female	NorthEuropean	F01
19.0027	2.0	anger	female	NorthEuropean	F01
26.0077	2.0	pride	female	Mediterranean	F06
33.0087	2.0	contempt	female	NorthEuropean	F04
40.0097	2.0	anger	female	NorthEuropean	F02
47.0107	2.0	anger	female	NorthEuropean	F01
54.0117	2.0	joy	female	NorthEuropean	F03
61.0127	2.0	pride	female	NorthEuropean	F03
68.0137	2.0	contempt	female	NorthEuropean	F01
75.0147	2.0	pride	female	NorthEuropean	F01
82.0157	2.0	anger	female	Mediterranean	F06
89.0167	2.0	joy	female	Mediterranean	F09
96.0177	2.0	neutral	female	Mediterranean	F09
103.0187	2.0	joy	female	NorthEuropean	F02
110.0197	2.0	pride	female	NorthEuropean	F02
117.0207	2.0	contempt	female	NorthEuropean	F02
124.0217	2.0	contempt	female	Mediterranean	F09
131.0227	2.0	neutral	female	NorthEuropean	F02
138.0237	2.0	neutral	female	NorthEuropean	F01
145.0247	2.0	neutral	female	NorthEuropean	F04
152.0257	2.0	pride	female	NorthEuropean	F04
159.0267	2.0	anger	female	NorthEuropean	F03
166.0277	2.0	contempt	female	NorthEuropean	F03
173.0287	2.0	anger	female	Mediterranean	F09
180.0297	2.0	pride	female	Mediterranean	F09
187.0307	2.0	joy	female	Mediterranean	F06
194.0317	2.0	joy	female	NorthEuropean	F01
201.0327	2.0	neutral	female	NorthEuropean	F03
208.0337	2.0	anger	female	NorthEuropean	F04
215.0347	2.0	joy	female	NorthEuropean	F04
222.0357	2.0	contempt	female	Mediterranean	F06
229.0367	2.0	neutral	female	Mediterranean	F06
