onset	duration	trial_type	sex	ethnicity	ADFES_id
5.0006	2.0	neutral	female	NorthEuropean	F01
12.0016	2.0	neutral	female	NorthEuropean	F01
19.0026	2.0	neutral	female	NorthEuropean	F01
26.0086	2.0	neutral	female	Mediterranean	F06
33.0096	2.0	joy	female	NorthEuropean	F03
40.0106	2.0	anger	female	NorthEuropean	F04
47.0116	2.0	anger	female	Mediterranean	F09
54.0126	2.0	joy	female	NorthEuropean	F04
61.0136	2.0	pride	female	NorthEuropean	F04
68.0146	2.0	joy	female	Mediterranean	F09
75.0156	2.0	joy	female	NorthEuropean	F01
82.0166	2.0	pride	female	Mediterranean	F06
89.0176	2.0	anger	female	NorthEuropean	F01
96.0186	2.0	pride	female	Mediterranean	F09
103.0196	2.0	contempt	female	Mediterranean	F09
110.0206	2.0	joy	female	Mediterranean	F06
117.0216	2.0	contempt	female	NorthEuropean	F02
124.0226	2.0	anger	female	NorthEuropean	F03
131.0236	2.0	neutral	female	NorthEuropean	F04
138.0246	2.0	neutral	female	Mediterranean	F09
145.0256	2.0	contempt	female	NorthEuropean	F01
152.0266	2.0	anger	female	NorthEuropean	F02
159.0276	2.0	contempt	female	NorthEuropean	F04
166.0286	2.0	pride	female	NorthEuropean	F02
173.0296	2.0	joy	female	NorthEuropean	F02
180.0306	2.0	pride	female	NorthEuropean	F01
187.0316	2.0	contempt	female	Mediterranean	F06
194.0326	2.0	neutral	female	NorthEuropean	F03
201.0336	2.0	pride	female	NorthEuropean	F03
208.0346	2.0	neutral	female	NorthEuropean	F02
215.0356	2.0	contempt	female	NorthEuropean	F03
222.0366	2.0	neutral	female	NorthEuropean	F01
229.0376	2.0	anger	female	Mediterranean	F06
