onset	duration	trial_type	sex	ethnicity	ADFES_id
5.001	2.0	neutral	female	NorthEuropean	F01
12.002	2.0	neutral	female	NorthEuropean	F01
19.003	2.0	neutral	female	NorthEuropean	F01
26.01	2.0	contempt	female	NorthEuropean	F03
33.011	2.0	contempt	female	Mediterranean	F09
40.012	2.0	anger	female	NorthEuropean	F02
47.013	2.0	pride	female	Mediterranean	F09
54.014	2.0	contempt	female	NorthEuropean	F02
61.015	2.0	pride	female	NorthEuropean	F01
68.016	2.0	neutral	female	Mediterranean	F06
75.017	2.0	pride	female	Mediterranean	F06
82.018	2.0	joy	female	Mediterranean	F09
89.019	2.0	joy	female	Mediterranean	F06
96.02	2.0	anger	female	NorthEuropean	F03
103.021	2.0	pride	female	NorthEuropean	F02
110.022	2.0	neutral	female	Mediterranean	F09
117.023	2.0	pride	female	NorthEuropean	F04
124.024	2.0	joy	female	NorthEuropean	F02
131.025	2.0	neutral	female	NorthEuropean	F02
138.026	2.0	joy	female	NorthEuropean	F03
145.027	2.0	anger	female	NorthEuropean	F04
152.028	2.0	contempt	female	NorthEuropean	F04
159.029	2.0	anger	female	NorthEuropean	F01
166.03	2.0	contempt	female	NorthEuropean	F01
173.031	2.0	neutral	female	NorthEuropean	F03
180.032	2.0	neutral	female	NorthEuropean	F04
187.033	2.0	neutral	female	NorthEuropean	F01
194.034	2.0	anger	female	Mediterranean	F09
201.035	2.0	joy	female	NorthEuropean	F04
208.036	2.0	contempt	female	Mediterranean	F06
215.037	2.0	anger	female	Mediterranean	F06
222.038	2.0	joy	female	NorthEuropean	F01
229.039	2.0	pride	female	NorthEuropean	F03
