onset	duration	trial_type	sex	ethnicity	ADFES_id
5.001	2.0	neutral	female	NorthEuropean	F01
12.002	2.0	neutral	female	NorthEuropean	F01
19.003	2.0	neutral	female	NorthEuropean	F01
26.009	2.0	neutral	female	NorthEuropean	F02
33.01	2.0	pride	female	NorthEuropean	F02
40.011	2.0	contempt	female	Mediterranean	F09
47.012	2.0	joy	female	NorthEuropean	F04
54.013	2.0	joy	female	NorthEuropean	F03
61.014	2.0	contempt	female	NorthEuropean	F01
68.015	2.0	anger	female	NorthEuropean	F03
75.016	2.0	contempt	female	NorthEuropean	F04
82.017	2.0	neutral	female	NorthEuropean	F03
89.018	2.0	pride	female	Mediterranean	F06
96.019	2.0	anger	female	NorthEuropean	F01
103.02	2.0	joy	female	Mediterranean	F09
110.021	2.0	contempt	female	Mediterranean	F06
117.022	2.0	joy	female	NorthEuropean	F01
124.023	2.0	contempt	female	NorthEuropean	F02
131.024	2.0	anger	female	NorthEuropean	F04
138.025	2.0	anger	female	Mediterranean	F06
145.026	2.0	pride	female	Mediterranean	F09
152.027	2.0	pride	female	NorthEuropean	F03
159.028	2.0	neutral	female	NorthEuropean	F01
166.029	2.0	neutral	female	Mediterranean	F09
173.03	2.0	contempt	female	NorthEuropean	F03
180.031	2.0	neutral	female	Mediterranean	F06
187.032	2.0	anger	female	NorthEuropean	F02
194.033	2.0	joy	female	Mediterranean	F06
201.034	2.0	pride	female	NorthEuropean	F01
208.035	2.0	pride	female	NorthEuropean	F04
215.036	2.0	neutral	female	NorthEuropean	F04
222.037	2.0	anger	female	Mediterranean	F09
229.038	2.0	joy	female	NorthEuropean	F02
