onset	duration	trial_type	sex	ethnicity	ADFES_id
5.0002	2.0	contempt	female	NorthEuropean	F01
12.0012	2.0	contempt	female	NorthEuropean	F01
19.0022	2.0	contempt	female	NorthEuropean	F01
26.0082	2.0	anger	female	NorthEuropean	F04
33.0092	2.0	contempt	female	NorthEuropean	F02
40.0102	2.0	neutral	female	NorthEuropean	F02
47.0112	2.0	joy	female	NorthEuropean	F02
54.0122	2.0	contempt	female	NorthEuropean	F03
61.0132	2.0	neutral	female	NorthEuropean	F01
68.0142	2.0	neutral	female	NorthEuropean	F03
75.0152	2.0	pride	female	NorthEuropean	F03
82.0162	2.0	neutral	female	NorthEuropean	F04
89.0172	2.0	anger	female	NorthEuropean	F02
96.0182	2.0	joy	female	NorthEuropean	F01
103.0192	2.0	anger	female	Mediterranean	F09
110.0202	2.0	anger	female	NorthEuropean	F03
117.0212	2.0	pride	female	Mediterranean	F06
124.0222	2.0	neutral	female	Mediterranean	F06
131.0232	2.0	contempt	female	Mediterranean	F09
138.0242	2.0	neutral	female	Mediterranean	F09
145.0252	2.0	pride	female	NorthEuropean	F01
152.0262	2.0	joy	female	NorthEuropean	F04
159.0272	2.0	anger	female	Mediterranean	F06
166.0282	2.0	contempt	female	NorthEuropean	F01
173.0292	2.0	joy	female	Mediterranean	F09
180.0302	2.0	anger	female	NorthEuropean	F01
187.0312	2.0	pride	female	NorthEuropean	F04
194.0322	2.0	pride	female	Mediterranean	F09
201.0332	2.0	joy	female	NorthEuropean	F03
208.0342	2.0	pride	female	NorthEuropean	F02
215.0352	2.0	contempt	female	Mediterranean	F06
222.0362	2.0	joy	female	Mediterranean	F06
229.0372	2.0	contempt	female	NorthEuropean	F04
