onset	duration	trial_type	sex	ethnicity	ADFES_id
5.0004	2.0	joy	female	NorthEuropean	F01
12.0014	2.0	joy	female	NorthEuropean	F01
19.0024	2.0	joy	female	NorthEuropean	F01
26.0114	2.0	neutral	female	NorthEuropean	F04
33.0124	2.0	pride	female	NorthEuropean	F04
40.0134	2.0	contempt	female	NorthEuropean	F04
47.0144	2.0	pride	female	Mediterranean	F09
54.0154	2.0	contempt	female	NorthEuropean	F03
61.0164	2.0	contempt	female	Mediterranean	F06
68.0174	2.0	joy	female	NorthEuropean	F02
75.0184	2.0	pride	female	NorthEuropean	F01
82.0194	2.0	anger	female	NorthEuropean	F03
89.0204	2.0	pride	female	Mediterranean	F06
96.0214	2.0	joy	female	Mediterranean	F09
103.0224	2.0	joy	female	NorthEuropean	F01
110.0234	2.0	neutral	female	NorthEuropean	F02
117.0244	2.0	anger	female	NorthEuropean	F02
124.0254	2.0	joy	female	NorthEuropean	F03
131.0264	2.0	joy	female	Mediterranean	F06
138.0274	2.0	contempt	female	Mediterranean	F09
145.0284	2.0	anger	female	NorthEuropean	F04
152.0294	2.0	contempt	female	NorthEuropean	F01
159.0304	2.0	anger	female	Mediterranean	F06
166.0314	2.0	contempt	female	NorthEuropean	F02
173.0324	2.0	anger	female	Mediterranean	F09
180.0334	2.0	pride	female	NorthEuropean	F02
187.0344	2.0	neutral	female	Mediterranean	F06
194.0354	2.0	neutral	female	NorthEuropean	F01
201.0364	2.0	neutral	female	Mediterranean	F09
208.0374	2.0	pride	female	NorthEuropean	F03
215.0384	2.0	anger	female	NorthEuropean	F01
222.0394	2.0	neutral	female	NorthEuropean	F03
229.0404	2.0	joy	female	NorthEuropean	F04
